PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/shared_peaks.bed hg38 -annStats shared_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
3671	chr8	6708017	6708215	+	0	NA	promoter-TSS (NM_018361)	promoter-TSS (NM_018361)	93	NR_125386	100507530	Hs.490892	NR_125386		MCPH1-AS1	-	MCPH1 antisense RNA 1	ncRNA
1551	chr17	28727884	28728659	+	0	NA	promoter-TSS (NM_178170)	promoter-TSS (NM_178170)	-543	NM_178170	284086	Hs.448468	NM_178170	ENSG00000160602	NEK8	JCK|NEK12A|NPHP9|RHPD2	NIMA related kinase 8	protein-coding
2260	chr2	38750668	38751389	+	0	NA	intron (NM_001031684, intron 1 of 7)	CpG	466	NM_001031684	6432	Hs.309090	NM_006276	ENSG00000115875	SRSF7	9G8|AAG3|SFRS7	serine and arginine rich splicing factor 7	protein-coding
1965	chr19	12945799	12946023	+	0	NA	promoter-TSS (NR_072976)	promoter-TSS (NR_072976)	97	NM_001270363	5886	Hs.643267	NM_005053	ENSG00000179262	RAD23A	HHR23A|HR23A	RAD23 homolog A, nucleotide excision repair protein	protein-coding
360	chr1	156750526	156750795	+	0	NA	intron (NM_001319188, intron 1 of 6)	intron (NM_001319188, intron 1 of 6)	633	NM_001319188	3068	Hs.743948	NM_004494	ENSG00000143321	HDGF	HMG1L2	heparin binding growth factor	protein-coding
806	chr12	6451928	6452242	+	0	NA	promoter-TSS (NM_001351355)	promoter-TSS (NM_001351355)	74	NM_001351355	55080	Hs.504597	NM_018009	ENSG00000139192	TAPBPL	TAPBP-R|TAPBPR	TAP binding protein like	protein-coding
2863	chr3	150546640	150547021	+	0	NA	promoter-TSS (NM_014445)	promoter-TSS (NM_014445)	152	NM_001319046	83939	Hs.655782	NM_032025	ENSG00000144895	EIF2A	CDA02|EIF-2A|MST089|MSTP004|MSTP089	eukaryotic translation initiation factor 2A	protein-coding
3125	chr5	83473295	83473469	+	0	NA	intron (NM_004385, intron 1 of 14)	CpG	1708	NM_001126336	1462	Hs.643801	NM_004385	ENSG00000038427	VCAN	CSPG2|ERVR|GHAP|PG-M|WGN|WGN1	versican	protein-coding
998	chr12	124568840	124569040	+	0	NA	Intergenic	Intergenic	-1476	NM_001206654	9612	Hs.137510	NM_006312	ENSG00000196498	NCOR2	CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1	nuclear receptor corepressor 2	protein-coding
1898	chr19	5903811	5904113	+	0	NA	promoter-TSS (NM_001193375)	promoter-TSS (NM_001193375)	51	NR_034166	126328	Hs.406062	NM_175614	ENSG00000174886	NDUFA11	B14.7|CI-B14.7|MC1DN14	NADH:ubiquinone oxidoreductase subunit A11	protein-coding
3239	chr6	13614652	13615487	+	0	NA	promoter-TSS (NM_016167)	promoter-TSS (NM_016167)	-258	NM_016167	51406	Hs.306242	NM_016167	ENSG00000225921	NOL7	C6orf90|PQBP3|RARG-1|dJ223E5.2	nucleolar protein 7	protein-coding
3861	chr9	37120469	37120893	+	0	NA	promoter-TSS (NM_001289121)	promoter-TSS (NM_001289121)	83	NM_001289120	84186	Hs.654700	NM_032226	ENSG00000147905	ZCCHC7	AIR1|HSPC086	zinc finger CCHC-type containing 7	protein-coding
124	chr1	32650936	32651704	+	0	NA	promoter-TSS (NM_001308138)	promoter-TSS (NM_001308138)	-38	NM_001135256	5928	Hs.16003	NM_005610	ENSG00000162521	RBBP4	NURF55|RBAP48|lin-53	RB binding protein 4, chromatin remodeling factor	protein-coding
3327	chr6	45378193	45378561	+	0	NA	promoter-TSS (NM_001350327)	promoter-TSS (NM_001350327)	-326	NM_181356	8464	Hs.368325	NM_003599	ENSG00000196284	SUPT3H	SPT3|SPT3L	SPT3 homolog, SAGA and STAGA complex component	protein-coding
2588	chr21	39183004	39183696	+	0	NA	exon (NM_003720, exon 1 of 7)	exon (NM_003720, exon 1 of 7)	164	NM_203433	8624	Hs.473838	NM_003720	ENSG00000183527	PSMG1	C21LRP|DSCR2|LRPC21|PAC-1|PAC1	proteasome assembly chaperone 1	protein-coding
3470	chr7	32942767	32942960	+	0	NA	intron (NR_003500, intron 1 of 5)	CpG	307	NR_003500	441212	Hs.648086	NM_001039754	ENSG00000205763	RP9P	-	RP9 pseudogene	pseudo
1046	chr13	37000572	37000793	+	0	NA	5' UTR (NM_181503, exon 1 of 11)	5' UTR (NM_181503, exon 1 of 11)	141	NM_181503	11340	Hs.294041	NM_181503	ENSG00000120699	EXOSC8	CIP3|EAP2|OIP2|PCH1C|RRP43|Rrp43p|bA421P11.3|p9	exosome component 8	protein-coding
1143	chr14	74923001	74923377	+	0	NA	promoter-TSS (NM_031464)	promoter-TSS (NM_031464)	-747	NM_031464	83694	Hs.414481	NM_031464	ENSG00000198208	RPS6KL1	RSKL2	ribosomal protein S6 kinase like 1	protein-coding
2304	chr2	70767876	70768224	+	0	NA	promoter-TSS (NM_001185054)	promoter-TSS (NM_001185054)	193	NM_017488	119	Hs.66187	NM_001617	ENSG00000075340	ADD2	ADDB	adducin 2	protein-coding
493	chr1	234610426	234610819	+	0	NA	Intergenic	CpG	-1097	NM_001077397	359948	Hs.350268	NM_182972	ENSG00000168264	IRF2BP2	CVID14	interferon regulatory factor 2 binding protein 2	protein-coding
3136	chr5	103259498	103259774	+	0	NA	5' UTR (NM_001316968, exon 1 of 3)	5' UTR (NM_001316968, exon 1 of 3)	279	NM_001316968	90355	Hs.482976	NM_033211	ENSG00000181751	C5orf30	-	chromosome 5 open reading frame 30	protein-coding
3033	chr4	118352910	118353268	+	0	NA	promoter-TSS (NM_003619)	promoter-TSS (NM_003619)	-322	NM_003619	8492	Hs.445857	NM_003619	ENSG00000164099	PRSS12	BSSP-3|BSSP3|MRT1	serine protease 12	protein-coding
3664	chr7	156949635	156950062	+	0	NA	exon (NM_138400, exon 1 of 11)	exon (NM_138400, exon 1 of 11)	125	NM_138400	64434	Hs.15825	NM_138400	ENSG00000146909	NOM1	C7orf3|PPP1R113|SGD1	nucleolar protein with MIF4G domain 1	protein-coding
3438	chr7	22854177	22854786	+	0	NA	intron (NR_146320, intron 1 of 4)	CpG	241	NR_146320	109729180	Hs.553139	NR_146320		SNHG26	-	small nucleolar RNA host gene 26	ncRNA
3690	chr8	30743948	30744406	+	0	NA	promoter-TSS (NM_005671)	promoter-TSS (NM_005671)	12	NM_005671	7993	Hs.153678	NM_005671	ENSG00000104691	UBXN8	D8S2298E|REP8|UBXD6	UBX domain protein 8	protein-coding
2747	chr3	31532838	31533019	+	0	NA	5' UTR (NM_178862, exon 1 of 16)	5' UTR (NM_178862, exon 1 of 16)	427	NM_178862	201595	Hs.475812	NM_178862	ENSG00000163527	STT3B	CDG1X|SIMP|STT3-B	STT3 oligosaccharyltransferase complex catalytic subunit B	protein-coding
236	chr1	70221436	70221934	+	0	NA	non-coding (NR_146810, exon 1 of 13)	non-coding (NR_146810, exon 1 of 13)	334	NM_001350610	9295	Hs.479693	NM_004768	ENSG00000116754	SRSF11	NET2|SFRS11|dJ677H15.2|p54	serine and arginine rich splicing factor 11	protein-coding
2902	chr3	184248771	184250109	+	0	NA	promoter-TSS (NM_005787)	promoter-TSS (NM_005787)	85	NM_001006941	10195	Hs.478481	NM_005787	ENSG00000214160	ALG3	CDG1D|CDGS4|CDGS6|D16Ertd36e|NOT56L|Not56|not	ALG3 alpha-1,3- mannosyltransferase	protein-coding
2031	chr19	29942610	29943046	+	0	NA	intron (NR_045557, intron 1 of 9)	CpG	589	NR_045557	8725	Hs.466391	NM_003796	ENSG00000105176	URI1	C19orf2|NNX3|PPP1R19|RMP|URI	URI1 prefoldin like chaperone	protein-coding
917	chr12	76084202	76085010	+	0	NA	5' UTR (NM_004537, exon 1 of 15)	5' UTR (NM_004537, exon 1 of 15)	427	NM_139207	4673	Hs.524599	NM_004537	ENSG00000187109	NAP1L1	NAP1|NAP1L|NRP	nucleosome assembly protein 1 like 1	protein-coding
603	chr10	102644620	102645317	+	0	NA	exon (NM_030912, exon 1 of 6)	exon (NM_030912, exon 1 of 6)	473	NM_030912	81603	Hs.336810	NM_030912	ENSG00000171206	TRIM8	GERP|RNF27	tripartite motif containing 8	protein-coding
2819	chr3	124730370	124730656	+	0	NA	non-coding (NR_033437, exon 1 of 7)	non-coding (NR_033437, exon 1 of 7)	147	NR_033434	7372	Hs.2057	NM_000373	ENSG00000114491	UMPS	OPRT	uridine monophosphate synthetase	protein-coding
2316	chr2	74421365	74421581	+	0	NA	promoter-TSS (NM_001320825)	promoter-TSS (NM_001320825)	157	NM_001316765	388963	Hs.445377	NM_001145054	ENSG00000284308	C2orf81	hCG40743	chromosome 2 open reading frame 81	protein-coding
2656	chr22	23768048	23768548	+	0	NA	promoter-TSS (NR_125756)	promoter-TSS (NR_125756)	-326	NR_125756	400916	Hs.66915	NM_213720	ENSG00000250479	CHCHD10	C22orf16|FTDALS2|IMMD|MIX17A|N27C7-4|SMAJ	coiled-coil-helix-coiled-coil-helix domain containing 10	protein-coding
489	chr1	234373427	234373704	+	0	NA	promoter-TSS (NR_125962)	promoter-TSS (NR_125962)	28	NR_125961	101927765	Hs.596703	NR_125961	ENSG00000231663	COA6-AS1	-	COA6 antisense RNA 1	ncRNA
1180	chr14	102928442	102928517	+	0	NA	exon (NM_030943, exon 4 of 12)	exon (NM_030943, exon 4 of 12)	5823	NM_030943	81693	Hs.534494	NM_030943	ENSG00000166126	AMN	PRO1028|amnionless	amnion associated transmembrane protein	protein-coding
3842	chr9	26892339	26892873	+	0	NA	exon (NM_024828, exon 1 of 6)	exon (NM_024828, exon 1 of 6)	222	NM_001167575	79886	Hs.178357	NM_024828	ENSG00000120159	CAAP1	C9orf82|CAAP	caspase activity and apoptosis inhibitor 1	protein-coding
1938	chr19	10835962	10836154	+	0	NA	promoter-TSS (NR_104015)	promoter-TSS (NR_104015)	249	NM_006858	11018	Hs.211463	NM_006858	ENSG00000099203	TMED1	IL1RL1LG|Il1rl1l|Tp24|p24g1	transmembrane p24 trafficking protein 1	protein-coding
1544	chr17	28371775	28371791	+	0	NA	5' UTR (NM_015077, exon 1 of 9)	5' UTR (NM_015077, exon 1 of 9)	121	NM_015077	23098	Hs.743510	NM_015077	ENSG00000004139	SARM1	MyD88-5|SAMD2|SARM	sterile alpha and TIR motif containing 1	protein-coding
2667	chr22	28742059	28742214	+	0	NA	promoter-TSS (NM_001005735)	promoter-TSS (NM_001005735)	104	NM_172002	150274	Hs.632780	NM_172002	ENSG00000100209	HSCB	DNAJC20|HSC20|JAC1	HscB mitochondrial iron-sulfur cluster cochaperone	protein-coding
838	chr12	31651846	31652052	+	0	NA	intron (NM_001135864, intron 1 of 3)	LTR9|LTR|ERV1	4789	NM_001135864	254013	Hs.740628	NM_173802	ENSG00000139160	ETFBKMT	C12orf72|ETFB-KMT|METTL20	electron transfer flavoprotein subunit beta lysine methyltransferase	protein-coding
2922	chr3	196942160	196943013	+	0	NA	promoter-TSS (NM_007362)	promoter-TSS (NM_007362)	7	NM_001042540	22916	Hs.591671	NM_007362	ENSG00000114503	NCBP2	CBC2|CBP20|NIP1|PIG55	nuclear cap binding protein subunit 2	protein-coding
2189	chr19	56477727	56478041	+	0	NA	promoter-TSS (NR_036522)	promoter-TSS (NR_036522)	10	NR_036521	100128252	Hs.23133	NM_198879	ENSG00000166770	ZNF667-AS1	MORT	ZNF667 antisense RNA 1 (head to head)	ncRNA
2776	chr3	51499418	51499592	+	0	NA	intron (NM_001349169, intron 1 of 25)	CpG	497	NM_014703	9730	Hs.716623	NM_014703	ENSG00000145041	DCAF1	RIP|VPRBP	DDB1 and CUL4 associated factor 1	protein-coding
3744	chr8	102239502	102239682	+	0	NA	promoter-TSS (NM_001172478)	promoter-TSS (NM_001172478)	141	NR_125415	101927221	Hs.492445	NR_125415	ENSG00000246263	UBR5-AS1	-	UBR5 antisense RNA 1	ncRNA
1810	chr18	22933787	22934123	+	0	NA	promoter-TSS (NM_203292)	promoter-TSS (NM_203292)	79	NM_203292	5932	Hs.546282	NM_002894	ENSG00000101773	RBBP8	COM1|CTIP|JWDS|RIM|SAE2|SCKL2	RB binding protein 8, endonuclease	protein-coding
2979	chr4	53365771	53366224	+	0	NA	promoter-TSS (NM_152540)	promoter-TSS (NM_152540)	78	NM_152540	152579	Hs.302287	NM_152540	ENSG00000184178	SCFD2	STXBP1L1	sec1 family domain containing 2	protein-coding
4044	chrX	153928379	153928684	+	0	NA	Intergenic	(CCGGCTG)n|Simple_repeat|Simple_repeat	-2271	NM_001666	393	Hs.701324	NM_001666	ENSG00000089820	ARHGAP4	C1|RGC1|RhoGAP4|SrGAP4|p115	Rho GTPase activating protein 4	protein-coding
3465	chr7	30478592	30478648	+	0	NA	non-coding (NR_149002, exon 1 of 15)	non-coding (NR_149002, exon 1 of 15)	246	NM_006092	10392	Hs.405153	NM_006092	ENSG00000106100	NOD1	CARD4|CLR7.1|NLRC1	nucleotide binding oligomerization domain containing 1	protein-coding
2286	chr2	60881629	60881831	+	0	NA	promoter-TSS (NR_033980)	promoter-TSS (NR_033980)	235	NM_001291746	5966	Hs.631886	NM_002908	ENSG00000162924	REL	C-Rel	REL proto-oncogene, NF-kB subunit	protein-coding
362	chr1	156752100	156752189	+	0	NA	promoter-TSS (NM_004494)	promoter-TSS (NM_004494)	88	NM_001126051	3068	Hs.743948	NM_004494	ENSG00000143321	HDGF	HMG1L2	heparin binding growth factor	protein-coding
208	chr1	51878451	51878653	+	0	NA	promoter-TSS (NM_001242361)	promoter-TSS (NM_001242361)	385	NM_002525	4898	Hs.584782	NM_002525	ENSG00000078618	NRDC	NRD1|hNRD1|hNRD2	nardilysin convertase	protein-coding
3105	chr5	62403678	62403884	+	0	NA	5' UTR (NM_001348077, exon 1 of 12)	5' UTR (NM_001348077, exon 1 of 12)	179	NM_014473	27292	Hs.731665	NM_014473	ENSG00000086189	DIMT1	DIM1|DIMT1L|HSA9761|HUSSY5	DIMT1 rRNA methyltransferase and ribosome maturation factor	protein-coding
821	chr12	10722382	10722634	+	0	NA	intron (NM_001145426, intron 1 of 8)	intron (NM_001145426, intron 1 of 8)	846	NM_003651	8531	Hs.221889	NM_003651	ENSG00000060138	YBX3	CSDA|CSDA1|DBPA|ZONAB	Y-box binding protein 3	protein-coding
1077	chr14	24141156	24141649	+	0	NA	5' UTR (NM_001346877, exon 1 of 5)	5' UTR (NM_001346877, exon 1 of 5)	186	NM_016049	51016	Hs.271614	NM_016049	ENSG00000100908	EMC9	C14orf122|CGI-112|FAM158A	ER membrane protein complex subunit 9	protein-coding
3307	chr6	39062042	39062256	+	0	NA	intron (NR_136562, intron 3 of 13)	intron (NR_136562, intron 3 of 13)	13368	NR_136563	2740	Hs.351883	NM_002062	ENSG00000112164	GLP1R	GLP-1|GLP-1-R|GLP-1R	glucagon like peptide 1 receptor	protein-coding
3358	chr6	104859813	104860098	+	0	NA	promoter-TSS (NM_001321084)	promoter-TSS (NM_001321084)	-36	NR_146789	57531	Hs.434340	NM_020771	ENSG00000085382	HACE1	SPPRS	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	protein-coding
2324	chr2	84970246	84970718	+	0	NA	promoter-TSS (NM_020122)	promoter-TSS (NM_020122)	-626	NM_020122	56888	Hs.654968	NM_020122	ENSG00000176407	KCMF1	DEBT91|FIGC|PCMF|ZZZ1	potassium channel modulatory factor 1	protein-coding
1970	chr19	13151860	13152853	+	0	NA	intron (NM_004907, intron 1 of 1)	CpG	1888	NM_004907	9592	Hs.501629	NM_004907	ENSG00000160888	IER2	ETR101	immediate early response 2	protein-coding
3618	chr7	133081816	133082237	+	0	NA	non-coding (NR_133671, exon 1 of 11)	non-coding (NR_133671, exon 1 of 11)	132	NM_017812	54927	Hs.655010	NM_017812	ENSG00000106554	CHCHD3	MICOS19|MINOS3|Mic19|PPP1R22	coiled-coil-helix-coiled-coil-helix domain containing 3	protein-coding
22	chr1	3775741	3775772	+	0	NA	intron (NM_001163724, intron 3 of 3)	intron (NM_001163724, intron 3 of 3)	2969	NM_001163724	388588	Hs.22047	NM_001163724	ENSG00000235169	SMIM1	Vel	small integral membrane protein 1 (Vel blood group)	protein-coding
3440	chr7	23469139	23469152	+	0	NA	intron (NM_006547, intron 1 of 14)	CpG	1231	NM_006547	10643	Hs.700696	NM_006547	ENSG00000136231	IGF2BP3	CT98|IMP-3|IMP3|KOC|KOC1|VICKZ3	insulin like growth factor 2 mRNA binding protein 3	protein-coding
1391	chr16	31214862	31215053	+	0	NA	exon (NM_001008274, exon 2 of 7)	exon (NM_001008274, exon 2 of 7)	936	NM_001008274	493829	Hs.661859	NM_001008274	ENSG00000177238	TRIM72	MG53	tripartite motif containing 72	protein-coding
1173	chr14	100192937	100193335	+	0	NA	Intergenic	CpG	-33461	NM_206918	123099	Hs.159643	NM_206918	ENSG00000168350	DEGS2	C14orf66|DES2|FADS8	delta 4-desaturase, sphingolipid 2	protein-coding
1076	chr14	24140833	24141066	+	0	NA	exon (NM_016049, exon 3 of 6)	exon (NM_016049, exon 3 of 6)	639	NM_016049	51016	Hs.271614	NM_016049	ENSG00000100908	EMC9	C14orf122|CGI-112|FAM158A	ER membrane protein complex subunit 9	protein-coding
3368	chr6	110875150	110875448	+	0	NA	intron (NM_001287216, intron 1 of 4)	CpG	515	NM_001634	262	Hs.159118	NM_001634	ENSG00000123505	AMD1	ADOMETDC|AMD|SAMDC	adenosylmethionine decarboxylase 1	protein-coding
3306	chr6	36874530	36874894	+	0	NA	intron (NM_001286636, intron 1 of 9)	CpG	312	NM_016059	51645	Hs.27693	NM_016059	ENSG00000137168	PPIL1	CGI-124|CYPL1|PPIase|hCyPX	peptidylprolyl isomerase like 1	protein-coding
3809	chr8	144786682	144787081	+	0	NA	intron (NM_001286770, intron 1 of 4)	CpG	464	NM_001286770	80778	Hs.631854	NM_030580	ENSG00000196378	ZNF34	KOX32	zinc finger protein 34	protein-coding
127	chr1	33036372	33037016	+	0	NA	intron (NM_001319139, intron 1 of 7)	CpG	217	NM_001625	204	Hs.470907	NM_001625	ENSG00000004455	AK2	ADK2	adenylate kinase 2	protein-coding
2287	chr2	61536709	61537304	+	0	NA	intron (NM_003400, intron 1 of 24)	intron (NM_003400, intron 1 of 24)	1277	NM_003400	7514	Hs.370770	NM_003400	ENSG00000082898	XPO1	CRM-1|CRM1|emb|exp1	exportin 1	protein-coding
1412	chr16	66880670	66881041	+	0	NA	intron (NM_001329931, intron 1 of 1)	CpG	353	NM_001329931	57546	Hs.632214	NM_020786	ENSG00000172840	PDP2	PDPC 2|PPM2B|PPM2C2	pyruvate dehyrogenase phosphatase catalytic subunit 2	protein-coding
243	chr1	84620629	84621044	+	0	NA	non-coding (NR_125761, exon 1 of 3)	non-coding (NR_125761, exon 1 of 3)	195	NR_125761	103695366	Hs.576097	NR_125761		LINC01461	TCONS_00001552	long intergenic non-protein coding RNA 1461	ncRNA
3455	chr7	26376522	26376845	+	0	NA	promoter-TSS (NR_136271)	promoter-TSS (NR_136271)	18	NR_136270	105375304	Hs.735352	NR_136270	ENSG00000225792	LOC105375304	-	uncharacterized LOC105375304	ncRNA
914	chr12	69585454	69585903	+	0	NA	promoter-TSS (NR_037475)	promoter-TSS (NR_037475)	-4	NM_001198842	10576	Hs.189772	NM_006431	ENSG00000166226	CCT2	99D8.1|CCT-beta|CCTB|HEL-S-100n|PRO1633|TCP-1-beta	chaperonin containing TCP1 subunit 2	protein-coding
358	chr1	156728708	156729011	+	0	NA	promoter-TSS (NM_001303095)	promoter-TSS (NM_001303095)	388	NM_015997	51093	Hs.512597	NM_015997	ENSG00000143303	RRNAD1	C1orf66|CGI-41|METTL25B	ribosomal RNA adenine dimethylase domain containing 1	protein-coding
2115	chr19	45091554	45091871	+	0	NA	TTS (NM_001319054)	TTS (NM_001319054)	-1321	NR_134887	105372419	Hs.662696	NR_134887	ENSG00000267348	GEMIN7-AS1	-	GEMIN7 antisense RNA 1	ncRNA
2777	chr3	51499925	51500020	+	0	NA	promoter-TSS (NM_014703)	promoter-TSS (NM_014703)	30	NM_014703	9730	Hs.716623	NM_014703	ENSG00000145041	DCAF1	RIP|VPRBP	DDB1 and CUL4 associated factor 1	protein-coding
3795	chr8	143828662	143828971	+	0	NA	intron (NM_078480, intron 1 of 11)	intron (NM_078480, intron 1 of 11)	293	NM_001136033	22827	Hs.521924	NM_014281	ENSG00000179950	PUF60	FIR|RoBPI|SIAHBP1|VRJS	poly(U) binding splicing factor 60	protein-coding
739	chr11	68903876	68904006	+	0	NA	promoter-TSS (NM_002180)	promoter-TSS (NM_002180)	90	NM_002180	3508	Hs.503048	NM_002180	ENSG00000132740	IGHMBP2	CATF1|CMT2S|HCSA|HMN6|SMARD1|SMUBP2|ZFAND7	immunoglobulin mu DNA binding protein 2	protein-coding
2317	chr2	74457677	74457855	+	0	NA	promoter-TSS (NM_012477)	promoter-TSS (NM_012477)	-634	NM_012477	23559	Hs.516114	NM_012477	ENSG00000239779	WBP1	WBP-1	WW domain binding protein 1	protein-coding
178	chr1	42683025	42683448	+	0	NA	non-coding (NR_132737, exon 1 of 7)	non-coding (NR_132737, exon 1 of 7)	249	NR_132737	4904	Hs.473583	NM_004559	ENSG00000065978	YBX1	BP-8|CBF-A|CSDA2|CSDB|DBPB|EFI-A|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Y-box binding protein 1	protein-coding
1983	chr19	15379192	15379450	+	0	NA	TTS (NM_001291478)	TTS (NM_001291478)	480	NM_005858	10270	Hs.594496	NM_005858	ENSG00000105127	AKAP8	AKAP 95|AKAP-8|AKAP-95|AKAP95	A-kinase anchoring protein 8	protein-coding
2657	chr22	23894023	23895385	+	0	NA	non-coding (NR_038911, exon 3 of 3)	non-coding (NR_038911, exon 3 of 3)	326	NM_002415	4282	Hs.407995	NM_002415	ENSG00000240972	MIF	GIF|GLIF|MMIF	macrophage migration inhibitory factor	protein-coding
1595	chr17	39668469	39668739	+	0	NA	exon (NM_002686, exon 1 of 3)	exon (NM_002686, exon 1 of 3)	151	NM_002686	5409	Hs.1892	NM_002686	ENSG00000141744	PNMT	PENT|PNMTase	phenylethanolamine N-methyltransferase	protein-coding
2608	chr21	44801631	44802230	+	0	NA	promoter-TSS (NM_182688)	promoter-TSS (NM_182688)	-94	NM_001202489	7327	Hs.529420	NM_003343	ENSG00000184787	UBE2G2	UBC7	ubiquitin conjugating enzyme E2 G2	protein-coding
2134	chr19	47130497	47131012	+	0	NA	promoter-TSS (NR_027280)	promoter-TSS (NR_027280)	-69	NM_001145713	10055	Hs.515500	NM_005500	ENSG00000142230	SAE1	AOS1|HSPC140|SUA1|UBLE1A	SUMO1 activating enzyme subunit 1	protein-coding
2885	chr3	170181079	170181524	+	0	NA	intron (NM_024947, intron 1 of 14)	CpG	448	NM_024947	80012	Hs.529592	NM_024947	ENSG00000173889	PHC3	EDR3|HPH3	polyhomeotic homolog 3	protein-coding
2666	chr22	26763965	26764334	+	0	NA	intron (NR_110543, intron 2 of 5)	MIR3|SINE|MIR	91306	NR_110543	102724827	Hs.642767	NR_110543		MIATNB	-	MIAT neighbor	ncRNA
86	chr1	25906762	25907336	+	0	NA	promoter-TSS (NR_037481)	promoter-TSS (NR_037481)	-172	NM_203399	3925	Hs.209983	NM_005563	ENSG00000117632	STMN1	C1orf215|LAP18|Lag|OP18|PP17|PP19|PR22|SMN	stathmin 1	protein-coding
2746	chr3	28241434	28241888	+	0	NA	promoter-TSS (NR_138585)	promoter-TSS (NR_138585)	28	NM_001331190	152100	Hs.444724	NM_182523	ENSG00000187118	CMC1	C3orf68	C-X9-C motif containing 1	protein-coding
3774	chr8	140634692	140634698	+	0	NA	intron (NM_001164623, intron 1 of 17)	intron (NM_001164623, intron 1 of 17)	851	NM_012154	27161	Hs.660189	NM_012154	ENSG00000123908	AGO2	CASC7|EIF2C2|LINC00980|PPD|Q10	argonaute RISC catalytic component 2	protein-coding
1632	chr17	44323680	44323786	+	0	NA	intron (NM_001143780, intron 1 of 11)	AluSc5|SINE|Alu	1137	NM_001321240	51629	Hs.744880	NM_016016	ENSG00000013306	SLC25A39	CGI-69|CGI69	solute carrier family 25 member 39	protein-coding
2481	chr20	17969303	17969571	+	0	NA	promoter-TSS (NM_014426)	promoter-TSS (NM_014426)	-446	NM_152227	27131	Hs.316890	NM_014426	ENSG00000089006	SNX5	-	sorting nexin 5	protein-coding
235	chr1	70205529	70205906	+	0	NA	promoter-TSS (NM_017768)	promoter-TSS (NM_017768)	35	NM_001350606	9295	Hs.479693	NM_004768	ENSG00000116754	SRSF11	NET2|SFRS11|dJ677H15.2|p54	serine and arginine rich splicing factor 11	protein-coding
648	chr11	9573511	9573723	+	0	NA	promoter-TSS (NM_003390)	promoter-TSS (NM_003390)	-64	NM_003390	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding
3335	chr6	57172564	57172842	+	0	NA	promoter-TSS (NR_110742)	promoter-TSS (NR_110742)	397	NM_004282	9532	Hs.745046	NM_004282	ENSG00000112208	BAG2	BAG-2|dJ417I1.2	BCL2 associated athanogene 2	protein-coding
773	chr11	112025046	112025490	+	0	NA	5' UTR (NM_001931, exon 1 of 14)	5' UTR (NM_001931, exon 1 of 14)	454	NM_001931	1737	Hs.335551	NM_001931	ENSG00000150768	DLAT	DLTA|E2|PDC-E2|PDCE2	dihydrolipoamide S-acetyltransferase	protein-coding
261	chr1	92785300	92785619	+	0	NA	promoter-TSS (NM_001350198)	promoter-TSS (NM_001350198)	-353	NM_001350198	7813	Hs.594434	NM_005665	ENSG00000067208	EVI5	EVI-5|NB4S	ecotropic viral integration site 5	protein-coding
3483	chr7	44490076	44490986	+	0	NA	exon (NM_015332, exon 1 of 6)	exon (NM_015332, exon 1 of 6)	255	NM_015332	23386	Hs.488171	NM_015332	ENSG00000015676	NUDCD3	NudCL	NudC domain containing 3	protein-coding
3872	chr9	40991786	40992271	+	0	NA	promoter-TSS (NR_136306)	promoter-TSS (NR_136306)	-234	NR_136306								
1574	chr17	35764552	35764776	+	0	NA	3' UTR (NM_145272, exon 3 of 3)	3' UTR (NM_145272, exon 3 of 3)	3767	NM_145272	146853	Hs.127194	NM_145272	ENSG00000270806	C17orf50	-	chromosome 17 open reading frame 50	protein-coding
3137	chr5	107670445	107670657	+	0	NA	exon (NM_001962, exon 1 of 5)	exon (NM_001962, exon 1 of 5)	344	NM_001962	1946	Hs.288741	NM_001962	ENSG00000184349	EFNA5	AF1|EFL5|EPLG7|GLC1M|LERK7|RAGS	ephrin A5	protein-coding
3314	chr6	42453268	42453471	+	0	NA	Intergenic	CpG	-1318	NM_001297573	55809	Hs.485392	NM_018415	ENSG00000124496	TRERF1	BCAR2|HSA277276|RAPA|TREP132|TReP-132|dJ139D8.5	transcriptional regulating factor 1	protein-coding
2628	chr22	19287314	19287596	+	0	NA	intron (NM_007098, intron 1 of 32)	L2b|LINE|L2	4261	NM_007098	8218	Hs.368266	NM_001835	ENSG00000070371	CLTCL1	CHC22|CLH22|CLTCL|CLTD	clathrin heavy chain like 1	protein-coding
3088	chr5	36152045	36152226	+	0	NA	promoter-TSS (NM_005983)	promoter-TSS (NM_005983)	92	NM_001243120	6502	Hs.23348	NM_005983	ENSG00000145604	SKP2	FBL1|FBXL1|FLB1|p45	S-phase kinase associated protein 2	protein-coding
