PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/unique_cmyc_peaks.bed hg38 -annStats unique_cmyc_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
5606	chr2	25357438	25357896	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-15077	NR_135490	1788	Hs.515840	NM_022552	ENSG00000119772	DNMT3A	DNMT3A2|M.HsaIIIA|TBRS	DNA methyltransferase 3 alpha	protein-coding
5898	chr2	96933399	96934132	+	0	NA	intron (NM_001122646, intron 8 of 16)	intron (NM_001122646, intron 8 of 16)	14659	NR_110209	101927053	Hs.677537	NR_110209		LOC101927053	-	uncharacterized LOC101927053	ncRNA
1629	chr10	79258874	79259227	+	0	NA	intron (NM_020338, intron 7 of 24)	intron (NM_020338, intron 7 of 24)	-88414	NM_005729	10105	Hs.381072	NM_005729	ENSG00000108179	PPIF	CYP3|CyP-M|Cyp-D|CypD	peptidylprolyl isomerase F	protein-coding
8884	chr6	15798843	15799197	+	0	NA	Intergenic	MLT1A1|LTR|ERVL-MaLR	-135962	NM_183040	84062	Hs.571148	NM_032122	ENSG00000047579	DTNBP1	BLOC1S8|DBND|HPS7|My031|SDY	dystrobrevin binding protein 1	protein-coding
9771	chr7	39722233	39722512	+	0	NA	Intergenic	LTR9|LTR|ERV1	-11196	NR_026999	349114	Hs.414183	NM_198284		LINC00265	NCRNA00265	long intergenic non-protein coding RNA 265	ncRNA
6794	chr21	43279142	43279544	+	0	NA	Intergenic	MLT1A0|LTR|ERVL-MaLR	52696	NR_103713	100126693	Hs.473952	NR_103713		LINC00322	C21orf136|NCRNA00322	long intergenic non-protein coding RNA 322	ncRNA
4937	chr17	80427804	80428113	+	0	NA	intron (NR_148043, intron 5 of 5)	intron (NR_148043, intron 5 of 5)	8540	NR_039883	100616359		NR_039883	ENSG00000264961	MIR4730	-	microRNA 4730	ncRNA
9441	chr6	151475526	151476014	+	0	NA	Intergenic	MLT1A1|LTR|ERVL-MaLR	-18270	NM_025059	80129	Hs.660044	NM_025059	ENSG00000120262	CCDC170	C6orf97|bA282P11.1	coiled-coil domain containing 170	protein-coding
4123	chr16	84271883	84272223	+	0	NA	Intergenic	Intergenic	-22653	NM_021197	58189	Hs.36688	NM_021197	ENSG00000103175	WFDC1	PS20	WAP four-disulfide core domain 1	protein-coding
10739	chr8	127276949	127277168	+	0	NA	intron (NR_117099, intron 1 of 3)	intron (NR_117099, intron 1 of 3)	32421	NR_117099	103021164	Hs.571531	NR_117099		CASC21	CARLO2|CARLo-2|LINC01244	cancer susceptibility 21	ncRNA
5468	chr19	48954555	48954996	+	0	NA	promoter-TSS (NM_138761)	promoter-TSS (NM_138761)	-85	NM_001291429	581	Hs.624291	NM_004324	ENSG00000087088	BAX	BCL2L4	BCL2 associated X, apoptosis regulator	protein-coding
1243	chr1	212035066	212035713	+	0	NA	promoter-TSS (NM_001286230)	promoter-TSS (NM_001286230)	-164	NM_016448	51514	Hs.656473	NM_016448	ENSG00000143476	DTL	CDT2|DCAF2|L2DTL|RAMP	denticleless E3 ubiquitin protein ligase homolog	protein-coding
1466	chr10	1966730	1967196	+	0	NA	Intergenic	Intergenic	47385	NR_040253	282980	Hs.576810	NR_040253	ENSG00000234962	LINC00700	-	long intergenic non-protein coding RNA 700	ncRNA
3531	chr14	102046380	102046746	+	0	NA	intron (NM_001376, intron 72 of 77)	intron (NM_001376, intron 72 of 77)	40612	NM_005348	3320	Hs.525600	NM_005348	ENSG00000080824	HSP90AA1	EL52|HEL-S-65p|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp103|Hsp89|Hsp90|LAP-2|LAP2	heat shock protein 90 alpha family class A member 1	protein-coding
6815	chr21	46646621	46647054	+	0	NA	intron (NM_001242866, intron 4 of 6)	MLT1A1|LTR|ERVL-MaLR	11242	NM_001286676	3275	Hs.154163	NM_001535	ENSG00000160310	PRMT2	HRMT1L1	protein arginine methyltransferase 2	protein-coding
5952	chr2	119759462	119760513	+	0	NA	5' UTR (NM_002830, exon 1 of 27)	5' UTR (NM_002830, exon 1 of 27)	356	NM_002830	5775	Hs.469809	NM_002830	ENSG00000088179	PTPN4	MEG|PTPMEG|PTPMEG1	protein tyrosine phosphatase non-receptor type 4	protein-coding
7123	chr3	44761604	44762193	+	0	NA	promoter-TSS (NM_001320334)	promoter-TSS (NM_001320334)	181	NM_020242	56992	Hs.658939	NM_020242	ENSG00000163808	KIF15	HKLP2|KLP2|KNSL7|NY-BR-62	kinesin family member 15	protein-coding
2949	chr13	41381433	41382015	+	0	NA	Intergenic	Intergenic	-60840	NR_002163	100506759	Hs.507861	NR_002163		OR7E37P	OR7E48P|OST193|hg533	olfactory receptor family 7 subfamily E member 37 pseudogene	pseudo
1237	chr1	211603245	211603802	+	0	NA	Intergenic	Intergenic	-24766	NM_021194	7779	Hs.519469	NM_021194	ENSG00000170385	SLC30A1	ZNT1|ZRC1	solute carrier family 30 member 1	protein-coding
5512	chr19	55082343	55082683	+	0	NA	exon (NM_133180, exon 12 of 20)	exon (NM_133180, exon 12 of 20)	2121	NM_017729	54869	Hs.438862	NM_017729	ENSG00000131037	EPS8L1	DRC3|EPS8R1|PP10566	EPS8 like 1	protein-coding
1608	chr10	73874712	73875083	+	0	NA	promoter-TSS (NM_172169)	promoter-TSS (NM_172169)	-306	NM_001204492	818	Hs.523045	NM_001222	ENSG00000148660	CAMK2G	CAMK|CAMK-II|CAMKG	calcium/calmodulin dependent protein kinase II gamma	protein-coding
6404	chr20	13995810	13996262	+	0	NA	promoter-TSS (NR_073207)	promoter-TSS (NR_073207)	536	NM_001351661	140733	Hs.661576	NM_080676	ENSG00000172264	MACROD2	C20orf133|C2orf133	mono-ADP ribosylhydrolase 2	protein-coding
8501	chr5	123513192	123513522	+	0	NA	intron (NM_001270574, intron 1 of 9)	intron (NM_001270574, intron 1 of 9)	1258	NM_001270573	1456	Hs.129206	NM_004384	ENSG00000151292	CSNK1G3	CKI-gamma 3|CSNK1G3L	casein kinase 1 gamma 3	protein-coding
251	chr1	27772960	27773329	+	0	NA	promoter-TSS (NM_177424)	promoter-TSS (NM_177424)	-39	NM_177424	23673	Hs.523855	NM_177424	ENSG00000117758	STX12	STX13|STX14	syntaxin 12	protein-coding
6721	chr21	30059546	30060300	+	0	NA	Intergenic	Intergenic	106730	NM_012131	26285	Hs.258589	NM_012131	ENSG00000156282	CLDN17	-	claudin 17	protein-coding
4943	chr17	80598945	80599761	+	0	NA	intron (NM_020761, intron 1 of 33)	MLT1G3|LTR|ERVL-MaLR	54528	NM_020761	57521	Hs.133044	NM_020761	ENSG00000141564	RPTOR	KOG1|Mip1	regulatory associated protein of MTOR complex 1	protein-coding
10174	chr7	151330546	151331112	+	0	NA	Intergenic	LTR9|LTR|ERV1	-10932	NM_016118	51667	Hs.647082	NM_016118	ENSG00000013374	NUB1	BS4|NUB1L|NYREN18	negative regulator of ubiquitin like proteins 1	protein-coding
1896	chr11	16292511	16293640	+	0	NA	intron (NM_001145811, intron 3 of 14)	intron (NM_001145811, intron 3 of 14)	109792	NM_001145819	55553	Hs.368226	NM_017508	ENSG00000110693	SOX6	HSSOX6|SOXD	SRY-box transcription factor 6	protein-coding
2108	chr11	83157663	83158298	+	0	NA	intron (NM_015885, intron 1 of 15)	intron (NM_015885, intron 1 of 15)	885	NM_001346413	51585	Hs.128959	NM_015885	ENSG00000165494	PCF11	-	PCF11 cleavage and polyadenylation factor subunit	protein-coding
295	chr1	34587103	34587480	+	0	NA	Intergenic	Intergenic	82403	NR_030278	693137		NR_030278	ENSG00000207941	MIR552	MIRN552|hsa-mir-552	microRNA 552	ncRNA
5880	chr2	88038717	88039071	+	0	NA	intron (NM_001304526, intron 1 of 3)	THE1C|LTR|ERVL-MaLR	16907	NM_016618	51315	Hs.469254	NM_016618	ENSG00000172086	KRCC1	CHBP2	lysine rich coiled-coil 1	protein-coding
3565	chr15	28885866	28886265	+	0	NA	promoter-TSS (NM_001353792)	promoter-TSS (NM_001353792)	91	NM_001353792	321	Hs.618112	NM_005503	ENSG00000034053	APBA2	D15S1518E|HsT16821|LIN-10|MGC:14091|MINT2|X11-BETA|X11L	amyloid beta precursor protein binding family A member 2	protein-coding
7937	chr4	83455680	83456106	+	0	NA	promoter-TSS (NM_001297767)	promoter-TSS (NM_001297767)	-10	NM_001297759	113510	Hs.480101	NM_133636	ENSG00000163312	HELQ	HEL308	helicase, POLQ like	protein-coding
5589	chr2	20135652	20136120	+	0	NA	Intergenic	Intergenic	-83858	NM_014713	9741	Hs.467807	NM_014713	ENSG00000068697	LAPTM4A	HUMORF13|LAPTM4|MBNT|Mtrp	lysosomal protein transmembrane 4 alpha	protein-coding
9614	chr7	7214696	7215254	+	0	NA	intron (NM_020156, intron 1 of 3)	LTR8|LTR|ERV1	32360	NM_020156	56913	Hs.239666	NM_020156	ENSG00000106392	C1GALT1	C1GALT|T-synthase	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	protein-coding
9256	chr6	98316336	98316710	+	0	NA	Intergenic	Intergenic	291992	NR_031579	100302164		NR_031579	ENSG00000238367	MIR2113	hsa-mir-2113	microRNA 2113	ncRNA
2251	chr11	131482788	131483277	+	0	NA	intron (NM_001048209, intron 1 of 7)	LTR103_Mam|LTR|ERV1?	57835	NR_110140	101929653	Hs.559159	NR_110140	ENSG00000237654	LOC101929653	-	uncharacterized LOC101929653	ncRNA
9009	chr6	32684308	32684712	+	0	NA	Intergenic	ERVL-E-int|LTR|ERVL	-17821	NM_002123	3119	Hs.409934	NM_002123	ENSG00000179344	HLA-DQB1	CELIAC1|HLA-DQB|IDDM1	major histocompatibility complex, class II, DQ beta 1	protein-coding
8737	chr5	168140002	168140719	+	0	NA	intron (NM_001080428, intron 9 of 24)	intron (NM_001080428, intron 9 of 24)	92012	NR_109894	101927862	Hs.659376	NR_109894	ENSG00000253978	CTB-178M22.2	-	uncharacterized LOC101927862	ncRNA
588	chr1	77018454	77018758	+	0	NA	intron (NM_001320274, intron 2 of 2)	MIR|SINE|MIR	-41537	NR_106978	102466995		NR_106978	ENSG00000276081	MIR7156	hsa-mir-7156	microRNA 7156	ncRNA
2950	chr13	41960654	41961435	+	0	NA	promoter-TSS (NR_039974)	promoter-TSS (NR_039974)	41	NM_001009814	23078	Hs.368282	NM_015058	ENSG00000102763	VWA8	KIAA0564|P7BP2	von Willebrand factor A domain containing 8	protein-coding
2263	chr12	666575	667162	+	0	NA	Intergenic	MER58A|DNA|hAT-Charlie	-3127	NM_016533	4815	Hs.655804	NM_016533	ENSG00000171840	NINJ2	-	ninjurin 2	protein-coding
2819	chr13	20567942	20568195	+	0	NA	intron (NR_148462, intron 3 of 28)	MER30|DNA|hAT-Charlie	1252	NM_001353571	8100	Hs.187376	NM_006531	ENSG00000032742	IFT88	D13S1056E|DAF19|TG737|TTC10|hTg737	intraflagellar transport 88	protein-coding
10381	chr8	30698493	30699209	+	0	NA	intron (NM_001195103, intron 6 of 11)	intron (NM_001195103, intron 6 of 11)	29148	NM_001195102	2936	Hs.271510	NM_000637	ENSG00000104687	GSR	GR|HEL-75|HEL-S-122m	glutathione-disulfide reductase	protein-coding
10821	chr8	135221523	135222454	+	0	NA	Intergenic	Intergenic	-12143	NR_120396	286094	Hs.440978	NR_026706	ENSG00000254083	LINC01591	-	long intergenic non-protein coding RNA 1591	ncRNA
6945	chr22	38212333	38212795	+	0	NA	intron (NM_001161573, intron 1 of 2)	L2c|LINE|L2	9544	NM_001161573	23764	Hs.517617	NM_012323	ENSG00000185022	MAFF	U-MAF|hMafF	MAF bZIP transcription factor F	protein-coding
7022	chr3	9185355	9185966	+	0	NA	intron (NM_001033117, intron 1 of 21)	AluJo|SINE|Alu	-6833	NR_121664	101927416	Hs.475364	NR_121663	ENSG00000228723	SRGAP3-AS2	-	SRGAP3 antisense RNA 2	ncRNA
6078	chr2	167874444	167875165	+	0	NA	intron (NR_131227, intron 2 of 4)	L1PA11|LINE|L1	56132	NM_020981	8708	Hs.735833	NM_020981	ENSG00000172318	B3GALT1	beta3Gal-T1	beta-1,3-galactosyltransferase 1	protein-coding
2510	chr12	44509276	44509846	+	0	NA	intron (NM_001145110, intron 20 of 20)	MLT1A0|LTR|ERVL-MaLR	366100	NM_001145109	4753	Hs.505326	NM_006159	ENSG00000184613	NELL2	NRP2	neural EGFL like 2	protein-coding
6286	chr2	226283081	226284064	+	0	NA	Intergenic	THE1D|LTR|ERVL-MaLR	140778	NR_046102	646736	Hs.712836	NR_046102		LOC646736	-	uncharacterized LOC646736	ncRNA
5308	chr19	30069496	30069988	+	0	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	127503	NM_003796	8725	Hs.466391	NM_003796	ENSG00000105176	URI1	C19orf2|NNX3|PPP1R19|RMP|URI	URI1 prefoldin like chaperone	protein-coding
3707	chr15	73823600	73824607	+	0	NA	Intergenic	Intergenic	-49483	NM_153356	161514	Hs.124512	NM_153356	ENSG00000167139	TBC1D21	MgcRabGAP	TBC1 domain family member 21	protein-coding
4269	chr17	7696469	7696844	+	0	NA	intron (NM_001143990, intron 4 of 10)	intron (NM_001143990, intron 4 of 10)	8307	NM_001143992	55135	Hs.408312	NM_018081	ENSG00000141499	WRAP53	DKCB3|TCAB1|WDR79	WD repeat containing antisense to TP53	protein-coding
8647	chr5	150000571	150000786	+	0	NA	promoter-TSS (NM_001243253)	promoter-TSS (NM_001243253)	-70	NM_001243253	81789	Hs.169333	NM_030953	ENSG00000164296	TIGD6	-	tigger transposable element derived 6	protein-coding
11207	chr9	128035104	128035633	+	0	NA	Intergenic	Intergenic	31952	NM_197956	203245	Hs.373606	NM_197956	ENSG00000171169	NAIF1	C9orf90|bA379C10.2	nuclear apoptosis inducing factor 1	protein-coding
9175	chr6	53529494	53529854	+	0	NA	intron (NM_001197115, intron 1 of 14)	intron (NM_001197115, intron 1 of 14)	15455	NM_001197115	2729	Hs.654465	NM_001498	ENSG00000001084	GCLC	GCL|GCS|GLCL|GLCLC	glutamate-cysteine ligase catalytic subunit	protein-coding
2882	chr13	30787002	30787440	+	0	NA	Intergenic	MLT1J1|LTR|ERVL-MaLR	-15985	NR_047012	100874158	Hs.577982	NR_047012	ENSG00000237879	LINC00398	-	long intergenic non-protein coding RNA 398	ncRNA
10191	chr7	157003814	157004482	+	0	NA	TTS (NM_001165255)	TTS (NM_001165255)	-2159	NR_147077	105375606	Hs.606605	NR_147077	ENSG00000235029	MNX1-AS2	-	MNX1 antisense RNA 2	ncRNA
4813	chr17	73340375	73340979	+	0	NA	intron (NM_001144952, intron 44 of 44)	MamTip1|DNA|hAT-Tip100	-28673	NM_012121	23580	Hs.3903	NM_012121	ENSG00000179604	CDC42EP4	BORG4|CEP4|KAIA1777	CDC42 effector protein 4	protein-coding
2838	chr13	23929021	23929727	+	0	NA	intron (NR_073430, intron 3 of 4)	AluY|SINE|Alu	19941	NR_073430	400110	Hs.744780	NM_207439		ANKRD20A19P	-	ankyrin repeat domain 20 family member A19, pseudogene	pseudo
3248	chr13	113209828	113210455	+	0	NA	intron (NM_001008895, intron 2 of 19)	CpG-6944	633	NM_001354940	8451	Hs.339735	NM_003589	ENSG00000139842	CUL4A	-	cullin 4A	protein-coding
1034	chr1	181088242	181088837	+	0	NA	promoter-TSS (NM_016545)	promoter-TSS (NM_016545)	37	NM_016545	51278	Hs.15725	NM_016545	ENSG00000162783	IER5	SBBI48	immediate early response 5	protein-coding
5539	chr2	2919573	2919952	+	0	NA	intron (NR_110228, intron 5 of 6)	intron (NR_110228, intron 5 of 6)	206264	NR_110228	101927554	Hs.638446	NR_110228	ENSG00000234423	LINC01250	-	long intergenic non-protein coding RNA 1250	ncRNA
11551	chrX	153532711	153533478	+	0	NA	Intergenic	Intergenic	-3028	NM_001001344	492	Hs.533956	NM_021949	ENSG00000067842	ATP2B3	CFAP39|CLA2|OPCA|PMCA3|PMCA3a|SCAX1	ATPase plasma membrane Ca2+ transporting 3	protein-coding
9943	chr7	99472472	99473386	+	0	NA	promoter-TSS (NM_213603)	promoter-TSS (NM_213603)	37	NM_001013258	285989	Hs.440384	NM_213603	ENSG00000198556	ZNF789	-	zinc finger protein 789	protein-coding
7987	chr4	99950066	99950983	+	0	NA	promoter-TSS (NM_002106)	promoter-TSS (NM_002106)	30	NR_125923	256880	Hs.448554	NR_002799	ENSG00000245322	LOC256880	-	uncharacterized LOC256880	ncRNA
3764	chr15	82040746	82041172	+	0	NA	TTS (NM_032246)	TTS (NM_032246)	5184	NM_032246	84206	Hs.104744	NM_032246	ENSG00000183496	MEX3B	MEX-3B|RKHD3|RNF195	mex-3 RNA binding family member B	protein-coding
5830	chr2	68252409	68253529	+	0	NA	promoter-TSS (NM_000945)	promoter-TSS (NM_000945)	-450	NM_000945	5534	Hs.280604	NM_000945	ENSG00000221823	PPP3R1	CALNB1|CNB|CNB1	protein phosphatase 3 regulatory subunit B, alpha	protein-coding
2102	chr11	78417939	78418218	+	0	NA	promoter-TSS (NM_080491)	promoter-TSS (NM_080491)	-256	NM_080491	9846	Hs.429434	NM_012296	ENSG00000033327	GAB2	-	GRB2 associated binding protein 2	protein-coding
4614	chr17	50345583	50346829	+	0	NA	exon (NM_022167, exon 1 of 11)	exon (NM_022167, exon 1 of 11)	174	NM_022167	64132	Hs.463416	NM_022167	ENSG00000015532	XYLT2	PXYLT2|SOS|XT-II|XT2|xylT-II	xylosyltransferase 2	protein-coding
4256	chr17	7242998	7243227	+	0	NA	promoter-TSS (NM_007278)	promoter-TSS (NM_007278)	-678	NM_007278	11337	Hs.647421	NM_007278	ENSG00000170296	GABARAP	ATG8A|GABARAP-a|MM46	GABA type A receptor-associated protein	protein-coding
7771	chr4	16048632	16049129	+	0	NA	intron (NM_006017, intron 1 of 26)	intron (NM_006017, intron 1 of 26)	27238	NM_001145851	8842	Hs.614734	NM_006017	ENSG00000007062	PROM1	AC133|CD133|CORD12|MCDR2|MSTP061|PROML1|RP41|STGD4	prominin 1	protein-coding
8425	chr5	88390050	88390580	+	0	NA	intron (NR_105019, intron 6 of 7)	intron (NR_105019, intron 6 of 7)	-1880	NR_105020	100505894	Hs.559426	NR_039993	ENSG00000247828	TMEM161B-AS1	linc-POLR3G-8	TMEM161B antisense RNA 1	ncRNA
827	chr1	155017304	155017927	+	0	NA	TTS (NM_144622)	TTS (NM_144622)	14985	NM_001256455	51043	Hs.729279	NM_001252406	ENSG00000160685	ZBTB7B	CKROX|THPOK|ZBTB15|ZFP-67|ZFP67|ZNF857B|c-KROX|hcKROX	zinc finger and BTB domain containing 7B	protein-coding
7441	chr3	134374246	134375108	+	0	NA	promoter-TSS (NM_016201)	promoter-TSS (NM_016201)	-92	NM_001278685	51421	Hs.426312	NM_016201	ENSG00000114019	AMOTL2	LCCP	angiomotin like 2	protein-coding
1602	chr10	72319588	72320321	+	0	NA	Intergenic	CpG	35195	NM_017626	54788	Hs.500013	NM_017626	ENSG00000148719	DNAJB12	DJ10	DnaJ heat shock protein family (Hsp40) member B12	protein-coding
2300	chr12	3202941	3203397	+	0	NA	intron (NM_006675, intron 3 of 8)	L2a|LINE|L2	125814	NM_001168320	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding
5518	chr19	55338654	55339276	+	0	NA	promoter-TSS (NM_032701)	promoter-TSS (NM_032701)	-888	NM_032701	84787	Hs.590982	NM_032701	ENSG00000133247	KMT5C	SUV420H2|Suv4-20h2	lysine methyltransferase 5C	protein-coding
1287	chr1	220363252	220364295	+	0	NA	Intergenic	Intergenic	-91272	NM_012414	25782	Hs.654849	NM_012414	ENSG00000118873	RAB3GAP2	RAB3-GAP150|RAB3GAP150|SPG69|WARBM2|p150	RAB3 GTPase activating non-catalytic protein subunit 2	protein-coding
510	chr1	56394701	56395099	+	0	NA	Intergenic	Intergenic	-20063	NR_147163	105378744	Hs.183974	NR_147163	ENSG00000223956	LINC01767	-	long intergenic non-protein coding RNA 1767	ncRNA
5958	chr2	121075152	121075447	+	0	NA	Intergenic	Intergenic	209903	NM_014553	29842	Hs.156471	NM_014553	ENSG00000115112	TFCP2L1	CRTR1|LBP-9|LBP9	transcription factor CP2 like 1	protein-coding
1770	chr10	119651019	119651392	+	0	NA	promoter-TSS (NM_004281)	promoter-TSS (NM_004281)	-165	NM_004281	9531	Hs.523309	NM_004281	ENSG00000151929	BAG3	BAG-3|BIS|CAIR-1|MFM6	BCL2 associated athanogene 3	protein-coding
10702	chr8	123877937	123878694	+	0	NA	intron (NM_001039112, intron 1 of 40)	intron (NM_001039112, intron 1 of 40)	26328	NM_001039112	654463	Hs.632058	NM_001039112	ENSG00000214814	FER1L6	C8ORFK23	fer-1 like family member 6	protein-coding
11331	chrX	18692175	18692791	+	0	NA	intron (NR_046642, intron 1 of 2)	L2b|LINE|L2	204	NR_046642	100874004		NR_046642		PPEF1-AS1	-	PPEF1 antisense RNA 1	ncRNA
1440	chr1	244051963	244052635	+	0	NA	promoter-TSS (NM_006352)	promoter-TSS (NM_006352)	-906	NM_006352	10472	Hs.69997	NM_006352	ENSG00000179456	ZBTB18	C2H2-171|MRD22|RP58|TAZ-1|ZNF238	zinc finger and BTB domain containing 18	protein-coding
6173	chr2	195818727	195819361	+	0	NA	intron (NM_018897, intron 49 of 64)	L2c|LINE|L2	161916	NM_020342	57181	Hs.650158	NM_020342	ENSG00000196950	SLC39A10	LZT-Hs2	solute carrier family 39 member 10	protein-coding
3581	chr15	40091908	40092561	+	0	NA	intron (NM_001003943, intron 3 of 3)	intron (NM_001003943, intron 3 of 3)	13852	NM_001003942	90427	Hs.591104	NM_033503	ENSG00000104081	BMF	-	Bcl2 modifying factor	protein-coding
1084	chr1	187871109	187871443	+	0	NA	Intergenic	LTR38B|LTR|ERV1	427648	NR_132374	106144535	Hs.568709	NR_132374		LINC01037	-	long intergenic non-protein coding RNA 1037	ncRNA
9269	chr6	104686523	104687023	+	0	NA	Intergenic	Intergenic	172773	NM_001321083	57531	Hs.434340	NM_020771	ENSG00000085382	HACE1	SPPRS	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1	protein-coding
144	chr1	17011851	17012444	+	0	NA	promoter-TSS (NM_001141974)	promoter-TSS (NM_001141974)	-175	NM_022089	23400	Hs.128866	NM_022089	ENSG00000159363	ATP13A2	CLN12|HSA9947|KRPPD|PARK9|SPG78	ATPase cation transporting 13A2	protein-coding
3242	chr13	110712009	110713212	+	0	NA	promoter-TSS (NM_198219)	promoter-TSS (NM_198219)	-13	NM_198217	3621	Hs.46700	NM_005537	ENSG00000153487	ING1	p24ING1c|p33|p33ING1|p33ING1b|p47|p47ING1a	inhibitor of growth family member 1	protein-coding
10954	chr9	35137035	35137611	+	0	NA	Intergenic	MER41-int|LTR|ERV1	-21351	NR_134455	80256	Hs.301696	NM_025182	ENSG00000005238	FAM214B	KIAA1539	family with sequence similarity 214 member B	protein-coding
10259	chr8	11966716	11967440	+	0	NA	Intergenic	Intergenic	7521	NM_001033018	613210	Hs.558285	NM_001033018	ENSG00000205884	DEFB136	DEFB137	defensin beta 136	protein-coding
4175	chr16	89575470	89576087	+	0	NA	promoter-TSS (NM_014427)	promoter-TSS (NM_014427)	10	NM_014427	27132	Hs.461775	NM_014427	ENSG00000178773	CPNE7	-	copine 7	protein-coding
2003	chr11	61655769	61656088	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-24505	NM_006133	747	Hs.241564	NM_006133	ENSG00000134780	DAGLA	C11orf11|DAGL(ALPHA)|DAGLALPHA|NSDDR	diacylglycerol lipase alpha	protein-coding
177	chr1	21586269	21586758	+	0	NA	Intergenic	L4_C_Mam|LINE|RTE-X	65342	NM_001145658	5909	Hs.148178	NM_002885	ENSG00000076864	RAP1GAP	RAP1GA1|RAP1GAP1|RAP1GAPII|RAPGAP	RAP1 GTPase activating protein	protein-coding
2832	chr13	23374901	23375853	+	0	NA	5' UTR (NM_001278055, exon 1 of 8)	5' UTR (NM_001278055, exon 1 of 8)	166	NM_001278055	26278	Hs.159492	NM_014363	ENSG00000151835	SACS	ARSACS|DNAJC29|PPP1R138|SPAX6	sacsin molecular chaperone	protein-coding
2888	chr13	32315333	32316344	+	0	NA	intron (NM_000059, intron 1 of 26)	intron (NM_000059, intron 1 of 26)	358	NM_000059	675	Hs.34012	NM_000059	ENSG00000139618	BRCA2	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11	BRCA2 DNA repair associated	protein-coding
6467	chr20	29408066	29408423	+	0	NA	Intergenic	CpG	8717	NR_037925	647476	Hs.274541	NR_037925		FRG2EP	-	FSHD region gene 2 family member E, pseudogene	pseudo
5100	chr18	58592222	58593048	+	0	NA	intron (NM_052947, intron 3 of 12)	intron (NM_052947, intron 3 of 12)	-7985	NR_132963	106635543		NR_132963		SNORA108	-	small nucleolar RNA, H/ACA box 108	snoRNA
6236	chr2	215983697	215983981	+	0	NA	intron (NM_018000, intron 2 of 4)	Helitron1Na_Mam|RC|Helitron	29784	NM_018000	55686	Hs.620391	NM_018000	ENSG00000118242	MREG	DSU|WDT2	melanoregulin	protein-coding
5302	chr19	29671685	29672049	+	0	NA	intron (NM_024310, intron 1 of 1)	intron (NM_024310, intron 1 of 1)	6447	NM_024310	79156	Hs.466383	NM_024310	ENSG00000166289	PLEKHF1	APPD|LAPF|PHAFIN1|ZFYVE15	pleckstrin homology and FYVE domain containing 1	protein-coding
9813	chr7	51551055	51551942	+	0	NA	Intergenic	Intergenic	-234637	NM_001346441	23242	Hs.99141	NM_015198	ENSG00000106078	COBL	-	cordon-bleu WH2 repeat protein	protein-coding
6897	chr22	31970093	31970502	+	0	NA	promoter-TSS (NR_149128)	promoter-TSS (NR_149128)	-526	NR_149128	105372999	Hs.512525	NR_149128		LINC02558	-	long intergenic non-protein coding RNA 2558	ncRNA
8311	chr5	56455855	56456484	+	0	NA	Intergenic	Intergenic	25600	NR_104664	102467147	Hs.650177	NR_104664	ENSG00000248727	LINC01948	-	long intergenic non-protein coding RNA 1948	ncRNA
8270	chr5	32254925	32255543	+	0	NA	intron (NM_001040446, intron 8 of 15)	intron (NM_001040446, intron 8 of 15)	57774	NM_001040446	54545	Hs.481836	NM_019061	ENSG00000150712	MTMR12	3-PAP|PIP3AP	myotubularin related protein 12	protein-coding
230	chr1	26436511	26437139	+	0	NA	intron (NM_001243565, intron 2 of 7)	MIRb|SINE|MIR	4543	NM_024887	79947	Hs.369385	NM_024887	ENSG00000117682	DHDDS	CIT|CPT|DEDSM|DS|HDS|RP59|hCIT	dehydrodolichyl diphosphate synthase subunit	protein-coding
10740	chr8	127298258	127301080	+	0	NA	intron (NR_117100, intron 5 of 5)	MLT1H1|LTR|ERVL-MaLR	55032	NR_117099	103021164	Hs.571531	NR_117099		CASC21	CARLO2|CARLo-2|LINC01244	cancer susceptibility 21	ncRNA
6072	chr2	164890553	164891024	+	0	NA	Intergenic	MamRTE1|LINE|RTE-BovB	-48620	NM_001278458	22837	Hs.470457	NM_014900	ENSG00000082438	COBLL1	COBLR1	cordon-bleu WH2 repeat protein like 1	protein-coding
7028	chr3	9986754	9987274	+	0	NA	non-coding (NR_103821, exon 1 of 3)	non-coding (NR_103821, exon 1 of 3)	121	NR_103821	442075	Hs.690469	NM_001013730		EMC3-AS1	-	EMC3 antisense RNA 1	ncRNA
